sample_id,bloque,tratamiento,genotipo,tipo_dato,variable,value,layer
TRIGO_G1_B4_Heat,Bloque_4,Calor,G1,simulado,Glucosa,109.28,Metabolómica
TRIGO_G1_B4_Heat,Bloque_4,Calor,G1,simulado,Fructosa,75.11,Metabolómica
TRIGO_G1_B4_Heat,Bloque_4,Calor,G1,simulado,Sacarosa,82.27,Metabolómica
TRIGO_G1_B4_Heat,Bloque_4,Calor,G1,simulado,Rafinosa,35.37,Metabolómica
TRIGO_G1_B4_Heat,Bloque_4,Calor,G1,simulado,Prolina,54.29,Metabolómica
TRIGO_G1_B4_Heat,Bloque_4,Calor,G1,simulado,GABA,56.92,Metabolómica
TRIGO_G1_B4_Heat,Bloque_4,Calor,G1,simulado,Malato,70.27,Metabolómica
TRIGO_G1_B4_Heat,Bloque_4,Calor,G1,simulado,Citrato,59.16,Metabolómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,A_net,9.62,Fisiología
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,gs,0.152,Fisiología
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Ci,289.3,Fisiología
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,E,2.27,Fisiología
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Fv_Fm,0.662,Fisiología
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,SPAD,30.4,Fisiología
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,CTD,1.16,Fisiología
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,K_mg_g,28.23,Ionómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Na_mg_g,1.8,Ionómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Ca_mg_g,10.17,Ionómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Mg_mg_g,3.53,Ionómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,P_mg_g,4.24,Ionómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Fe_ug_g,113,Ionómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Zn_ug_g,40.8,Ionómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Mn_ug_g,64.1,Ionómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Glucosa,79.62,Metabolómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Fructosa,62.85,Metabolómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Sacarosa,69.79,Metabolómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Rafinosa,51.38,Metabolómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Prolina,73.13,Metabolómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,GABA,74.98,Metabolómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Malato,48.46,Metabolómica
TRIGO_G2_B4_Heat,Bloque_4,Calor,G2,simulado,Citrato,32.48,Metabolómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,A_net,16.43,Fisiología
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,gs,0.169,Fisiología
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Ci,266.6,Fisiología
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,E,2.21,Fisiología
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Fv_Fm,0.783,Fisiología
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,SPAD,42.3,Fisiología
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,CTD,3.02,Fisiología
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,K_mg_g,34.44,Ionómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Na_mg_g,1.76,Ionómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Ca_mg_g,12.01,Ionómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Mg_mg_g,2.92,Ionómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,P_mg_g,4.18,Ionómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Fe_ug_g,104.1,Ionómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Zn_ug_g,40.9,Ionómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Mn_ug_g,61.6,Ionómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Glucosa,100.69,Metabolómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Fructosa,77.45,Metabolómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Sacarosa,73.7,Metabolómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Rafinosa,40.07,Metabolómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Prolina,60.83,Metabolómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,GABA,73.5,Metabolómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Malato,57.64,Metabolómica
TRIGO_G3_B4_Heat,Bloque_4,Calor,G3,simulado,Citrato,50.05,Metabolómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,A_net,8.39,Fisiología
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,gs,0.152,Fisiología
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Ci,312.9,Fisiología
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,E,1.66,Fisiología
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Fv_Fm,0.681,Fisiología
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,SPAD,32.8,Fisiología
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,CTD,1.12,Fisiología
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,K_mg_g,27.58,Ionómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Na_mg_g,1.85,Ionómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Ca_mg_g,11.13,Ionómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Mg_mg_g,2.86,Ionómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,P_mg_g,4.87,Ionómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Fe_ug_g,110.6,Ionómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Zn_ug_g,43,Ionómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Mn_ug_g,63.4,Ionómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Glucosa,104.73,Metabolómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Fructosa,69.68,Metabolómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Sacarosa,95.2,Metabolómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Rafinosa,45.34,Metabolómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Prolina,60.03,Metabolómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,GABA,62.54,Metabolómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Malato,58.18,Metabolómica
TRIGO_G4_B4_Heat,Bloque_4,Calor,G4,simulado,Citrato,48.62,Metabolómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,A_net,9.61,Fisiología
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,gs,0.11,Fisiología
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Ci,305,Fisiología
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,E,1.51,Fisiología
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Fv_Fm,0.657,Fisiología
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,SPAD,35.5,Fisiología
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,CTD,0.98,Fisiología
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,K_mg_g,26.77,Ionómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Na_mg_g,1.68,Ionómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Ca_mg_g,11.94,Ionómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Mg_mg_g,3.19,Ionómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,P_mg_g,4.38,Ionómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Fe_ug_g,114.5,Ionómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Zn_ug_g,40.9,Ionómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Mn_ug_g,66.3,Ionómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Glucosa,103.67,Metabolómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Fructosa,73.75,Metabolómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Sacarosa,63.09,Metabolómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Rafinosa,47.16,Metabolómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Prolina,70.52,Metabolómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,GABA,63.23,Metabolómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Malato,59.98,Metabolómica
TRIGO_G5_B4_Heat,Bloque_4,Calor,G5,simulado,Citrato,46.15,Metabolómica
